topic_id,topic_title,category_id,tags,post_id,post_number,author,created_at,updated_at,reply_to_post_number,is_reply,reply_count,like_count,is_accepted_answer,mentioned_users,url,content,cleaned_content
172333,END TERM MOCK [TDS Jan 25],34,"['term1-2025', 'end-term-exam', 'mock']",618104,4,22f3002723,2025-04-11 05:30:28.919000+00:00,2025-04-11 05:30:28.919000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/end-term-mock-tds-jan-25/172333/4,"@carlton @Jivraj
any link for last term’s end term question answer",carlton jivraj any link for last terms end term question answer
172333,END TERM MOCK [TDS Jan 25],34,"['term1-2025', 'end-term-exam', 'mock']",618184,5,22f3001307,2025-04-11 08:45:48.950000+00:00,2025-04-11 08:45:48.950000+00:00,4.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/end-term-mock-tds-jan-25/172333/5,"


quizpractice.space



Practise End Term Quiz Question Papers
Practice with IITM's online BS degree question papers and quizzes to improve your preparation.





",quizpracticespace practise end term quiz question papers practice with iitms online bs degree question papers and quizzes to improve your preparation
172333,END TERM MOCK [TDS Jan 25],34,"['term1-2025', 'end-term-exam', 'mock']",618380,6,23f2003751,2025-04-11 19:56:15.807000+00:00,2025-04-11 20:05:22.100000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/end-term-mock-tds-jan-25/172333/6,"So here is more questions in the form of a little quiz (shared by someone in the group,DM for Credit )

gkmfrombs.github.io


Quiz from PDF





That has 350 questions if you don’t want to go through all of them(it’s pretty time consuming)
in that case just do this PDF.(This pdf contains all the questions that is a bit conceptual i would say and some questions which i failed to do  )


accounts.google.com


Google Drive: Sign-in
Access Google Drive with a Google account (for personal use) or Google Workspace account (for business use).






(If you know context to the pdf’s name,we are friends )
Thank you,
Kindeeesstt Regards,(hopefully the last post on discourse for TDS),
Tushar Jalan",so here is more questions in the form of a little quiz shared by someone in the groupdm for credit gkmfrombsgithubio quiz from pdf that has questions if you dont want to go through all of themits pretty time consuming in that case just do this pdfthis pdf contains all the questions that is a bit conceptual i would say and some questions which i failed to do accountsgooglecom google drive signin access google drive with a google account for personal use or google workspace account for business use if you know context to the pdfs namewe are friends thank you kindeeesstt regardshopefully the last post on discourse for tds tushar jalan
172333,END TERM MOCK [TDS Jan 25],34,"['term1-2025', 'end-term-exam', 'mock']",618392,7,22f3002248,2025-04-12 00:18:31.370000+00:00,2025-04-12 00:46:48.895000+00:00,6.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/end-term-mock-tds-jan-25/172333/7,"Thank you for your efforts
Thanks
Edit: Opened in incognito and it worked.",thank you for your efforts thanks edit opened in incognito and it worked
172333,END TERM MOCK [TDS Jan 25],34,"['term1-2025', 'end-term-exam', 'mock']",618619,8,24ds3000061,2025-04-12 11:48:23.569000+00:00,2025-04-12 11:48:23.569000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/end-term-mock-tds-jan-25/172333/8,Hi @carlton please upload the recording of Thursday’s TDS session on the YouTube playlist,hi carlton please upload the recording of thursdays tds session on the youtube playlist
172333,END TERM MOCK [TDS Jan 25],34,"['term1-2025', 'end-term-exam', 'mock']",618626,9,Venkatesh_2k01,2025-04-12 12:00:50.407000+00:00,2025-04-12 12:23:26.227000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/end-term-mock-tds-jan-25/172333/9,"@carlton sir i have done the 350 questions . i am able to answer 80% of the questions on my own, correctly. will end term also be similar to these questions? are pyqs any helpful ?",carlton sir i have done the questions i am able to answer of the questions on my own correctly will end term also be similar to these questions are pyqs any helpful
172333,END TERM MOCK [TDS Jan 25],34,"['term1-2025', 'end-term-exam', 'mock']",618628,10,Jivraj,2025-04-12 12:09:15.641000+00:00,2025-04-12 12:09:15.641000+00:00,8.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/end-term-mock-tds-jan-25/172333/10,"Live Session - TDS - 2025/04/10 20:00 GMT+05:30 - Recording - Google Drive
Access recording through this gdrive link",live session tds gmt recording google drive access recording through this gdrive link
172333,END TERM MOCK [TDS Jan 25],34,"['term1-2025', 'end-term-exam', 'mock']",618783,11,23f1002223,2025-04-13 02:26:36.725000+00:00,2025-04-13 02:26:36.725000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/end-term-mock-tds-jan-25/172333/11,Thank you for the questions sir.,thank you for the questions sir
172546,PYQ Haversine,34,"['end-term-exam', 'previous-quiz']",618632,1,Sagan,2025-04-12 12:32:53.702000+00:00,2025-04-12 12:32:53.702000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/pyq-haversine/172546/1,"Screenshot (883)1920×1080 368 KB
Screenshot (884)1920×1080 134 KB
Screenshot (885)1920×1080 315 KB
Screenshot (886)1920×1080 308 KB
This question is in 2024 Dec22: IIT M FN EXAM QDD2
Can anyone tell how to solve this?",screenshot kb screenshot kb screenshot kb screenshot kb this question is in dec iit m fn exam qdd can anyone tell how to solve this
172471,What to do if peer has not allowed access and the deadline is over for peer review in Project 2,34,['clarification'],618362,1,SohamHaldar,2025-04-11 18:38:31.145000+00:00,2025-04-11 18:38:31.145000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/what-to-do-if-peer-has-not-allowed-access-and-the-deadline-is-over-for-peer-review-in-project-2/172471/1,I had been accidentally given a duplicate peer and assigned a new peer on 10th April with the evaluation deadline being 11th April 11:59 PM. I had asked for access to the Google Sheet for question 1 however I have not been given any access and the deadline is up. What to do?,i had been accidentally given a duplicate peer and assigned a new peer on th april with the evaluation deadline being th april pm i had asked for access to the google sheet for question however i have not been given any access and the deadline is up what to do
172471,What to do if peer has not allowed access and the deadline is over for peer review in Project 2,34,['clarification'],618377,2,21f3000745,2025-04-11 19:43:56.820000+00:00,2025-04-11 19:43:56.820000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/what-to-do-if-peer-has-not-allowed-access-and-the-deadline-is-over-for-peer-review-in-project-2/172471/2,"Yes, same for me the links i got has not been accessed to me. I mailed regarding this. So i filled form for most of the peers. I was waiting for the response but didnt get any.",yes same for me the links i got has not been accessed to me i mailed regarding this so i filled form for most of the peers i was waiting for the response but didnt get any
172471,What to do if peer has not allowed access and the deadline is over for peer review in Project 2,34,['clarification'],618411,3,carlton,2025-04-12 03:33:08.547000+00:00,2025-04-12 03:33:08.547000+00:00,2.0,True,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/what-to-do-if-peer-has-not-allowed-access-and-the-deadline-is-over-for-peer-review-in-project-2/172471/3,"@SohamHaldar @21f3000745 We had sent out an email with an extra non - duplicate peer and extended the deadline by a day to accommodate reviewing the extra peer. Please check your email with the subject.
[TDS Jan 25] Bonus peer",sohamhaldar f we had sent out an email with an extra non duplicate peer and extended the deadline by a day to accommodate reviewing the extra peer please check your email with the subject tds jan bonus peer
172471,What to do if peer has not allowed access and the deadline is over for peer review in Project 2,34,['clarification'],618557,4,SohamHaldar,2025-04-12 08:37:29.024000+00:00,2025-04-12 08:37:29.024000+00:00,3.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/what-to-do-if-peer-has-not-allowed-access-and-the-deadline-is-over-for-peer-review-in-project-2/172471/4,"Yes sir, but therein lies the problem, this extra peer (atleast for me) did not give me access to his Google Sheets and now the deadline is over and I could not submit a blank Google form.",yes sir but therein lies the problem this extra peer atleast for me did not give me access to his google sheets and now the deadline is over and i could not submit a blank google form
172497,Project 1 : not submitted issue,34,['diploma-level'],618435,1,22f3000463,2025-04-12 04:49:42.817000+00:00,2025-04-12 04:49:42.817000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/project-1-not-submitted-issue/172497/1,@carlton sir my project 1 marks are showing not submited. But i did indeed submit it with proper procedure. What should i do ? For my marks update.,carlton sir my project marks are showing not submited but i did indeed submit it with proper procedure what should i do for my marks update
172497,Project 1 : not submitted issue,34,['diploma-level'],618453,2,carlton,2025-04-12 05:11:41.862000+00:00,2025-04-12 05:11:41.862000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/project-1-not-submitted-issue/172497/2,"Some scores will be pushed to dashboard on or after 14th, they are part of an update score batch. Yours is likely waiting to be pushed. We will give a discrepancy form after endterm. If your score is not showing on dashboard, fill that and operations will have a look. From our side we have a score for you of 55 for Project 1.",some scores will be pushed to dashboard on or after th they are part of an update score batch yours is likely waiting to be pushed we will give a discrepancy form after endterm if your score is not showing on dashboard fill that and operations will have a look from our side we have a score for you of for project
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",603963,1,Jivraj,2025-03-06 13:48:39.245000+00:00,2025-03-06 13:48:39.245000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/1,"Please post any questions related to Graded Assignment 6 - Data Analysis
Please use markdown code formatting (fenced code blocks) when sharing code (rather than screenshots). It’s easier for us to copy-paste and test.
Deadline 2025-03-15T18:30:00Z",please post any questions related to graded assignment data analysis please use markdown code formatting fenced code blocks when sharing code rather than screenshots its easier for us to copypaste and test deadline tz
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",603966,3,24f2006061,2025-03-02 11:45:12.668000+00:00,2025-03-06 13:50:45.170000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/3,"The answer choices for questions 1 and 2 in graded assignment 6 are quite confusing. Both questions are single-select, yet three out of the four options are correct in each case. I’m unsure whether to choose one of the correct options or if the question is actually asking for the incorrect one. Could someone please clarify?
@carlton",the answer choices for questions and in graded assignment are quite confusing both questions are singleselect yet three out of the four options are correct in each case im unsure whether to choose one of the correct options or if the question is actually asking for the incorrect one could someone please clarify carlton
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",602355,4,23f2005138,2025-03-02 11:57:04.636000+00:00,2025-03-06 13:50:45.323000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/4,"@Jivraj @Saransh_Saini
I have similar concern
For Q1, I used the following code:
print(f'Pearson correlation for Karnataka between price retention and column')
kk = df[df['State'] == 'Karnataka']
for col in ['Mileage (km/l)', 'Avg Daily Distance (km)', 'Engine Capacity (cc)']:
    pearson_corr = kk['price_retention'].corr(kk[col])
    print(f'\t{col:25} : {pearson_corr:.2f}')

And got the following output:
Pearson correlation for Karnataka between price retention and column
	Mileage (km/l)            : 0.03
	Avg Daily Distance (km)   : -0.06
	Engine Capacity (cc)      : -0.04

Whereas options are below where none of them are correct.
image281×219 9.1 KB
Whereas for Q2 (Punjab and Yamaha) I used the following code:
print(f'Pearson correlation for Punjab and Yamaha between price retention and column')
pb = df[(df['State'] == 'Punjab') & (df['Brand'] == 'Yamaha')]
for col in ['Mileage (km/l)', 'Avg Daily Distance (km)', 'Engine Capacity (cc)']:
    pearson_corr = pb['price_retention'].corr(pb[col])
    print(f'\t{col:25} : {pearson_corr:.2f}')

and got the following answers:
Pearson correlation for Punjab and Yamaha between price retention and column
	Mileage (km/l)            : 0.24
	Avg Daily Distance (km)   : -0.06
	Engine Capacity (cc)      : -0.08

The options for Q2 are given below and 2 of them are correct (AvgDistance and Mileage).
image278×216 9.19 KB",jivraj saranshsaini i have similar concern for q i used the following code printfpearson correlation for karnataka between price retention and column kk dfdfstate karnataka for col in mileage kml avg daily distance km engine capacity cc pearsoncorr kkpriceretentioncorrkkcol printftcol pearsoncorrf and got the following output pearson correlation for karnataka between price retention and column mileage kml avg daily distance km engine capacity cc whereas options are below where none of them are correct image kb whereas for q punjab and yamaha i used the following code printfpearson correlation for punjab and yamaha between price retention and column pb dfdfstate punjab dfbrand yamaha for col in mileage kml avg daily distance km engine capacity cc pearsoncorr pbpriceretentioncorrpbcol printftcol pearsoncorrf and got the following answers pearson correlation for punjab and yamaha between price retention and column mileage kml avg daily distance km engine capacity cc the options for q are given below and of them are correct avgdistance and mileage image kb
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",603367,5,carlton,2025-03-04 10:11:22.975000+00:00,2025-03-06 13:50:45.326000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/5,"@24f2006061 We are looking into it. We will update based on our analysis. Thanks for letting us know.
Kind regards",f we are looking into it we will update based on our analysis thanks for letting us know kind regards
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",603970,6,AbhinavOhri,2025-03-03 18:06:51.395000+00:00,2025-03-06 13:51:35.154000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/6,"I used a python script to get the solution to quesiton 1 of week 6 graded assignment. It matches three options. Is this a bug or like we then need to analyze using the pearson coefficient to determine which option is the correct one
image1383×263 25 KB",i used a python script to get the solution to quesiton of week graded assignment it matches three options is this a bug or like we then need to analyze using the pearson coefficient to determine which option is the correct one image kb
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",604313,7,24ds3000090,2025-03-07 17:12:28.199000+00:00,2025-03-07 17:12:28.199000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/7,"Dear Sirs, Can we have some response on these issues related particularly to the questions 1 and 2 of Graded Assignment 6. It looks like multiple options are correct in the given options. Any guidance or hint, on how to arrive at the right answer will be helpful. Thanks and regards. @carlton @Jivraj @Saransh_Saini",dear sirs can we have some response on these issues related particularly to the questions and of graded assignment it looks like multiple options are correct in the given options any guidance or hint on how to arrive at the right answer will be helpful thanks and regards carlton jivraj saranshsaini
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",604590,8,23f2003413,2025-03-08 15:17:03.743000+00:00,2025-03-08 15:17:28.697000+00:00,7.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/8,"Yeah…Even I am facing the same issue. Out of the 4 options provided, 3 options are correct in my case both for Q1 & Q2, but both these questions are single-choice questions. Kindly look into it and help us out @carlton !",yeaheven i am facing the same issue out of the options provided options are correct in my case both for q q but both these questions are singlechoice questions kindly look into it and help us out carlton
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",605292,9,23ds2000092,2025-03-10 07:56:14.493000+00:00,2025-03-10 07:56:14.493000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/9,"I guess for both Q1 & Q2, we need to find the option that is having stronger correlation (positive/negative). Please correct me if I am wrong.",i guess for both q q we need to find the option that is having stronger correlation positivenegative please correct me if i am wrong
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",605551,10,21f2000709,2025-03-11 06:42:12.463000+00:00,2025-03-11 06:42:26.216000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/10,"Any updates on these? I am too facing the same issue.
@carlton @Jivraj @Saransh_Saini",any updates on these i am too facing the same issue carlton jivraj saranshsaini
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",605753,11,Udipth,2025-03-11 17:42:32.616000+00:00,2025-03-11 22:37:17.408000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/11,"In GA6 for first 2 questions 3 out of 4 options are correct. Even the question is not clearly asking anything. Kindly suggest are we supposed to select the wrong one
image2083×575 47.6 KB",in ga for first questions out of options are correct even the question is not clearly asking anything kindly suggest are we supposed to select the wrong one image kb
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",605798,12,23f2003413,2025-03-12 03:42:05.053000+00:00,2025-03-12 03:42:05.053000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/12,Kindly update us regarding the status of Q1 & Q2 @carlton @Jivraj,kindly update us regarding the status of q q carlton jivraj
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",605954,13,lakshaygarg654,2025-03-12 11:29:04.042000+00:00,2025-03-12 11:29:04.042000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/13,"@Jivraj @carlton @Saransh_Saini
Dear TDS Team,
There are multiple issues in Graded Assignment 6 that require urgent attention:

Questions 1 and 2, along with their options, are ambiguous.
In Questions 3 and 4, I am unable to obtain an exact answer that matches any of the given options, despite trying multiple approaches, including the Excel regression method and other models in a Google Colab file.
The data for Question 10 is missing. I attempted to run the shapefile in QGIS, but it resulted in an error. Additionally, I searched for the shapefile of New York roads on official websites, but their servers are currently under maintenance.

The assignment deadline is approaching, but these issues remain unresolved. Kindly look into this matter at the earliest and provide a resolution as soon as possible.
Thank you for your support.",jivraj carlton saranshsaini dear tds team there are multiple issues in graded assignment that require urgent attention questions and along with their options are ambiguous in questions and i am unable to obtain an exact answer that matches any of the given options despite trying multiple approaches including the excel regression method and other models in a google colab file the data for question is missing i attempted to run the shapefile in qgis but it resulted in an error additionally i searched for the shapefile of new york roads on official websites but their servers are currently under maintenance the assignment deadline is approaching but these issues remain unresolved kindly look into this matter at the earliest and provide a resolution as soon as possible thank you for your support
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",605995,14,21f2000709,2025-03-12 13:30:00.912000+00:00,2025-03-12 13:37:30.962000+00:00,13.0,True,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/14,"Yes, there are no specifics in Q1 to Q4 and are quite ambiguous.
For instance:

forecast the 2027 resale value of the Hero - HF Deluxe in Gujarat, using historical data.

but is this talking about the average resale value as no input features are specified?",yes there are no specifics in q to q and are quite ambiguous for instance forecast the resale value of the hero hf deluxe in gujarat using historical data but is this talking about the average resale value as no input features are specified
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",606007,15,lakshaygarg654,2025-03-12 14:11:15.210000+00:00,2025-03-12 14:11:15.210000+00:00,14.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/15,"Let’s wait for their response.
I submitted nearby option for Q3 and Q4",lets wait for their response i submitted nearby option for q and q
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",606017,16,23f3001745,2025-03-12 14:36:43.739000+00:00,2025-03-12 14:36:43.739000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/16,"@Jivraj @carlton @Saransh_Saini
Can you please provide any update ASAP as the deadline for this GA coincides with Quiz 2. With many ambiguities unresolved it’s hard to solve this and study for Quiz 2 (and do offline college work even though that’s not your problem).
Thanks",jivraj carlton saranshsaini can you please provide any update asap as the deadline for this ga coincides with quiz with many ambiguities unresolved its hard to solve this and study for quiz and do offline college work even though thats not your problem thanks
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",606228,17,Jivraj,2025-03-13 09:47:03.906000+00:00,2025-03-13 09:47:03.906000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/17,"Hi @all
Question intends you to select most correlated one.
Select option which is absolute highest.",hi all question intends you to select most correlated one select option which is absolute highest
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",606558,18,Sunil_mv,2025-03-14 14:30:12.725000+00:00,2025-03-14 14:30:12.725000+00:00,3.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/18,"@Jivraj  - Can you please check answer choices for Q7 for GA6 where no choices are matching with the answer. The answer is coming to around 11.5 kms which is 11500 meters.
Q.A wildfire is threatening a rural mountain region, and emergency services need to coordinate evacuation routes for four remote communities. The Emergency Management Center is located at a central command post, and must plan the most efficient evacuation route to ensure rapid and safe community evacuation. The four communities are: Pine Pines Junction : (26.5596,-99.5336) ;Maple Fields Station : (26.4212,-99.4597);South Glen Crossing : (26.5962,-99.5243);Cedar Creek Retreat : (26.56,-99.4519) & Central Command Post Location: (26.4644,-99.4771) Using the Haversine package, calculate the distance from the Central Command Post to Pine Pines Junction. Which of the following is the MOST ACCURATE distance",jivraj can you please check answer choices for q for ga where no choices are matching with the answer the answer is coming to around kms which is meters qa wildfire is threatening a rural mountain region and emergency services need to coordinate evacuation routes for four remote communities the emergency management center is located at a central command post and must plan the most efficient evacuation route to ensure rapid and safe community evacuation the four communities are pine pines junction maple fields station south glen crossing cedar creek retreat central command post location using the haversine package calculate the distance from the central command post to pine pines junction which of the following is the most accurate distance
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",606603,19,23f3001601,2025-03-14 16:06:48.081000+00:00,2025-03-14 16:06:48.081000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/19,"image1318×377 34.2 KB
what to do if 3 options have same value -0.04 and all are correct?",image kb what to do if options have same value and all are correct
169283,Graded assignment 6,34,"['term1-2025', 'week-6']",606761,20,23f2005471,2025-03-15 05:54:10.148000+00:00,2025-03-15 05:54:10.148000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-6/169283/20,"@carlton @Jivraj
My question 7 for GA6 is :
A wildfire is threatening a rural mountain region, and emergency services need to coordinate evacuation routes for four remote communities. The Emergency Management Center is located at a central command post, and must plan the most efficient evacuation route to ensure rapid and safe community evacuation. The four communities are: Silver Springs Community : (42.1029,-85.665) ;Pleasant Harbor Community : (42.1238,-85.9043);Summit Shores Village : (42.0415,-85.8696);River Retreat Outpost : (42.0417,-85.6836) & Central Command Post Location: (42.0587,-85.7226) Using the Haversine package, calculate the distance from the Central Command Post to Silver Springs Community. Which of the following is the MOST ACCURATE distance
Whose options provided are :
10418 meters
12287 meters
10965 meters
11149 meters
However, after trying all methods out there my distance comes out to be 6873 meters, I selected 10418 as the answer (closest approximation to 6873 meters)
I assume that the question must have been central command post to summit shores village (whose answer turns out to be 12287 meters)
Kindly look into the question, and let me know about the same (the destination from central command post)",carlton jivraj my question for ga is a wildfire is threatening a rural mountain region and emergency services need to coordinate evacuation routes for four remote communities the emergency management center is located at a central command post and must plan the most efficient evacuation route to ensure rapid and safe community evacuation the four communities are silver springs community pleasant harbor community summit shores village river retreat outpost central command post location using the haversine package calculate the distance from the central command post to silver springs community which of the following is the most accurate distance whose options provided are meters meters meters meters however after trying all methods out there my distance comes out to be meters i selected as the answer closest approximation to meters i assume that the question must have been central command post to summit shores village whose answer turns out to be meters kindly look into the question and let me know about the same the destination from central command post
169888,GA7 - Data Visualisation - Discussion Thread [TDS Jan 2025],34,"['term1-2025', 'tds', 'graded-assignment', 'week-7']",606592,1,carlton,2025-03-14 15:47:53.036000+00:00,2025-03-14 15:49:18.666000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/ga7-data-visualisation-discussion-thread-tds-jan-2025/169888/1,"Dear Learner,
This is the discussion thread for Graded Assignment 7. Please post any queries related to it here.
Deadline: 2025-03-26T18:29:00Z",dear learner this is the discussion thread for graded assignment please post any queries related to it here deadline tz
169888,GA7 - Data Visualisation - Discussion Thread [TDS Jan 2025],34,"['term1-2025', 'tds', 'graded-assignment', 'week-7']",608239,5,AbhinavOhri,2025-03-18 18:40:18.038000+00:00,2025-03-18 18:40:35.679000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/ga7-data-visualisation-discussion-thread-tds-jan-2025/169888/5,Is it compulsory to use microsoft powerpoint? Can we use google slides?,is it compulsory to use microsoft powerpoint can we use google slides
169888,GA7 - Data Visualisation - Discussion Thread [TDS Jan 2025],34,"['term1-2025', 'tds', 'graded-assignment', 'week-7']",608279,6,carlton,2025-03-19 03:31:40.631000+00:00,2025-03-19 03:31:40.631000+00:00,5.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/ga7-data-visualisation-discussion-thread-tds-jan-2025/169888/6,"We will be using scripts to check the submissions. You will have to use PowerPoint.
Kind regards",we will be using scripts to check the submissions you will have to use powerpoint kind regards
169888,GA7 - Data Visualisation - Discussion Thread [TDS Jan 2025],34,"['term1-2025', 'tds', 'graded-assignment', 'week-7']",608593,7,23ds3000002,2025-03-19 18:43:36.574000+00:00,2025-03-19 18:45:03.769000+00:00,,False,2,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/ga7-data-visualisation-discussion-thread-tds-jan-2025/169888/7,"Hi @carlton,
I was working on GA7 as part of Task 4 in 7.1. In task 4.Sheet1, the columns include Series ID, Item, Year, Month, and Value. While I could extract Series ID and Item, I couldn’t locate Year, Month, or Value in the dataset. Could someone please assist me with this?
image1393×657 67.8 KB",hi carlton i was working on ga as part of task in in task sheet the columns include series id item year month and value while i could extract series id and item i couldnt locate year month or value in the dataset could someone please assist me with this image kb
169888,GA7 - Data Visualisation - Discussion Thread [TDS Jan 2025],34,"['term1-2025', 'tds', 'graded-assignment', 'week-7']",608605,8,21f3000766,2025-03-19 20:59:13.713000+00:00,2025-03-19 20:59:13.713000+00:00,7.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/ga7-data-visualisation-discussion-thread-tds-jan-2025/169888/8,There is another dataset provided for the other records.,there is another dataset provided for the other records
169888,GA7 - Data Visualisation - Discussion Thread [TDS Jan 2025],34,"['term1-2025', 'tds', 'graded-assignment', 'week-7']",608613,9,Jivraj,2025-03-19 23:10:44.478000+00:00,2025-03-19 23:10:44.478000+00:00,7.0,True,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/ga7-data-visualisation-discussion-thread-tds-jan-2025/169888/9,"image1227×791 78.2 KB
Monthly Price Indices file have those columns.",image kb monthly price indices file have those columns
169888,GA7 - Data Visualisation - Discussion Thread [TDS Jan 2025],34,"['term1-2025', 'tds', 'graded-assignment', 'week-7']",608903,10,23f2004313,2025-03-20 15:38:46.618000+00:00,2025-03-20 15:46:18.510000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/ga7-data-visualisation-discussion-thread-tds-jan-2025/169888/10,"@Jivraj
In the GA 7.1 part it is said that we need data of which columns are

but the dataset provided has no column named “Item”
",jivraj in the ga part it is said that we need data of which columns are but the dataset provided has no column named item
169888,GA7 - Data Visualisation - Discussion Thread [TDS Jan 2025],34,"['term1-2025', 'tds', 'graded-assignment', 'week-7']",608917,11,23ds3000002,2025-03-20 16:10:44.310000+00:00,2025-03-20 16:10:44.310000+00:00,9.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/ga7-data-visualisation-discussion-thread-tds-jan-2025/169888/11,Thanks a lot for pointing out and sorry it’s my bad missed it.,thanks a lot for pointing out and sorry its my bad missed it
169888,GA7 - Data Visualisation - Discussion Thread [TDS Jan 2025],34,"['term1-2025', 'tds', 'graded-assignment', 'week-7']",608918,12,23ds3000002,2025-03-20 16:13:35.023000+00:00,2025-03-20 16:48:16.473000+00:00,10.0,True,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/ga7-data-visualisation-discussion-thread-tds-jan-2025/169888/12,Item is there in other sheet we might have to join them to get items.,item is there in other sheet we might have to join them to get items
169888,GA7 - Data Visualisation - Discussion Thread [TDS Jan 2025],34,"['term1-2025', 'tds', 'graded-assignment', 'week-7']",608941,14,23f2004313,2025-03-20 16:52:36.384000+00:00,2025-03-20 16:52:36.384000+00:00,12.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/ga7-data-visualisation-discussion-thread-tds-jan-2025/169888/14,We have to extract all id’s and their respective item from other sheet and add in first sheet with respect to id’s .,we have to extract all ids and their respective item from other sheet and add in first sheet with respect to ids
